got to believe that turning back time on timehop would be amazing. some of her tweets are class.
getting q2 out of the way made sense since everyone had the same chance to set one flying in it. some won. some lost
"i doubt it. the last light of the day is only about an hour away, they'll want q3 under way as soon as poss."
rt it's currently 17:42 local time in sepang. sunset is at 19:22 this evening #f1
no red flag i'd assume because they wanted to avoid keeping going until last light of the day. #f1
"little point red flagging, just let the session dwindle away and delay q3. light will start fading soonish."
lewis shut up. you got through. #f1
won't dry in time even if it did.
"raikkonen, rain, ferrari and sepang just don't work do they? get the ice cream ready. #f1"
rain will pass by quite quickly. track should dry fast in the heat too. q3 might be delayed though.
"cars on slicks, biblical rain coming fast and a massive likelihood of a banker lap then a twirl or two as they scramble back to the pit. #f1"
best send them out in an ark for q2 now then boys and girls! about to hammer down in a biblical way. #f1
you can hear the thunder over brundle's mic. sounds bloody terrifying! #f1
also stop asking for live times. it's clear that fom won't be providing them on screen and you have to buy a £20 app now. shame. #f1
get the feeling q2 will be the deciding session. those clouds look session ending. #f1
i don't take anything bernie says seriously.
i was the oldest person on shift tonight at work. that's never happened before.
looking at the forecast for #f1 qualifying in kuala lumper and wouldn't be shocked to see a washout. 80% chance of heavy thunderstorms.
i'd like his thoughts on this gem from in 1997 #f1 -
remember when #f1 teams would try mental new things on fridays? this was at monza 1997. very slippy!
"thing is they don't, they either rent them out to wear for the evening or get given them for free."
yep and he criticised hamilton for getting too distracted by pop star girlfriends at the same time.
two years ago bernie claimed vettel was the best ambassador the sport could have. he's a moron.
kay burley being kay burley has the same level of irritation as a period stain on your favourite pair of knickers. #battlefornumber10
rt weird
then sauber will sign ten new presenters to replace him.
they just declared they want them to cook again on #masterchef. groundbreaking stuff.
with respect this is not cool guys.
he's not dead. nor has his face fallen off.
"still good news directioners, whsmith will have a tonne of merchandise with a fifth off tomorrow..."
you and i are never going to agree on this so i'm stepping away.
wrong.
zayn malik was the one who could never sing or dance in one direction anyway. they've lost precisely nothing except some hairdressing bills.
there's a case for all three with clarkson. most certainly there was a victim.
not national news either. employee gets sacked for committing criminal offence.
a kid from a boyband quitting is not national news. get your bloody priorities sorted britain.
"rt can i just say, yesterday was a ‘tragedy’, today is just a guy from the tv who did something silly and is moving on."
he cares alright.
if you think punching someone doesn't warrant dismissal then i'm glad i won't ever be working for you.
he should have thought about that before bursting a producer's lip.
"rt whatever about the incident, i think a fresh tg line up is a couple of series overdue anyway #topgear"
put it this way if you were the boss and an employee hit another employee over a steak you'd sack them immediately.
calling clarkson an adult is like calling an egg a sausage.
no but he needs two hip replacement ops.
rt ✻ breaking— ✻ employer sacks abusive employee... ✻ #clarkson fans devastated to discover popularity doesn't trump everyt…
in this case it seems as clear as day to me. clarkson wasn't provoked.
well said nickie. tg was close to having it's day anyway and clarkson's health was catching up with him.
"you assault an employee, you get the sack. as it should be regardless of who you are. time to move on."
his own fault. he assaulted an employee and that is a straight off sackable offence regardless of who he is.
he should have thought about that first then.
bernie thinks european viewers will appreciate an extra hour in bed and no race...
"the kind of rain predicted for sunday would mean no race, there'd just be too much water."
he of course would have known a lot more inside goings on than us as well! i can see ricciardo moving on soon as well.
after suzuka last year and the levels of rain we see in sepang there won't be a race if it rains. too dangerous.
...he have chosen to leave rb. easy to see where it all fell into place for this year now.
it seems to have been brewing since winter testing last year. vettel always promised ferrari first refusal on him should...
red bull are making remarkably easy to see why seb vettel jumped ship to ferrari though. #f1
rt #f1 big vtt test rigs are normally used only by engine manufacturers. looks like red bull is preparing to go that step in the…
if it rains don't expect a race.
the audi rumours remain just that.
well would you want to pump hundreds of millions into something that isn't fighting at the top?
"him, cameron and clarkson have got exactly what they wanted. a bbc on the brink."
can anyone honestly see red bull remaining in #f1 beyond 2016? a sell-out is coming fast.
"rt #f1 starting in may, red bull will check renault engines on avl test rigs in austria. trust ist gone. amus (german):"
sad 150 people lost their lives today in a plane crash yet all the media will talk about tomorrow is an oaf who can't control himself.
just pretend you landed in the tardis. doesn't matter what time it is.
i think nando made his debut in 2001 johnny... ;)
. the only thing you developed taki was a dent on the bonnet of that hungarian medical car... #f1
someone needs educating...
"ouch! rt renault has conceded it won't have a ""race-winning engine on merit"" this year. #f1"
i think you missed my point.
you have to wonder how good the development will be on the car this year as a result.
in the last 13 months 1093 people have been killed in plane crashes. the 18 months previous to that was less than 250. terrible year.
perfect flying weather apparently.
don't really care by the looks of it.
exactly a year ago i was landing in jfk. next year i'll be returning. the next 12 months will be absolutely crazy!
can we not ask/pray/hope for rain in sepang this coming sunday please. remember this? #f1
this time last year i was on my way to heathrow to get a plane to new york. time flies.
